CLIENTNUM,segment_id,customer_value,churn_score,churn_prob_calibrated,quadrant_official,threshold_official_risk,threshold_official_value,expected_saving,target_priority
810667158,2,4344.000000,0.000329,0.005509,low_cost_keep,0.132753,3899.000000,2.178823,6254
810789708,2,4587.000000,0.000378,0.005511,low_cost_keep,0.132753,3899.000000,2.583265,5500
810856833,4,1907.000000,0.019048,0.006363,accept_churn,0.132753,3899.000000,-1.359975,9022
810868758,2,2384.000000,0.098846,0.011740,accept_churn,0.132753,3899.000000,3.396647,4311
810875958,3,2473.000000,0.998706,0.926652,watch,0.132753,3899.000000,682.483006,583
810974958,4,2447.000000,0.973407,0.912170,watch,0.132753,3899.000000,664.624153,659
810986883,3,4808.000000,0.000045,0.005497,low_cost_keep,0.132753,3899.000000,2.928284,4901
811005858,2,2914.000000,0.078491,0.010045,accept_churn,0.132753,3899.000000,3.781496,4033
811013658,3,3221.000000,0.002967,0.005622,accept_churn,0.132753,3899.000000,0.432224,8396
811035483,4,1641.000000,0.993241,0.923722,watch,0.132753,3899.000000,449.748528,1353
811076883,3,5056.000000,0.624474,0.410473,save_first,0.132753,3899.000000,617.605876,857
811081083,3,4359.000000,0.000284,0.005507,low_cost_keep,0.132753,3899.000000,2.201085,6205
811095483,4,1732.000000,0.204411,0.026203,watch,0.132753,3899.000000,8.614973,3398
811111083,3,1458.000000,0.046308,0.007846,accept_churn,0.132753,3899.000000,-1.567960,9116
811140933,2,5219.000000,0.026760,0.006752,low_cost_keep,0.132753,3899.000000,5.570866,3758
811457058,4,1931.000000,0.058279,0.008602,accept_churn,0.132753,3899.000000,-0.016791,8591
811463283,2,3283.000000,0.031156,0.006984,accept_churn,0.132753,3899.000000,1.878218,6837
811467708,2,2390.000000,0.064700,0.009037,accept_churn,0.132753,3899.000000,1.479387,7457
811475733,4,2432.000000,0.997599,0.926067,watch,0.132753,3899.000000,670.658595,644
811527933,3,2291.000000,0.923455,0.875833,watch,0.132753,3899.000000,596.960231,935
811532208,3,3634.000000,0.009800,0.005925,accept_churn,0.132753,3899.000000,1.459850,7489
811534983,4,1943.000000,0.066098,0.009134,accept_churn,0.132753,3899.000000,0.324365,8447
811554708,3,3609.000000,0.001124,0.005542,accept_churn,0.132753,3899.000000,1.000802,7976
811571733,4,2625.000000,0.961373,0.904411,watch,0.132753,3899.000000,707.223385,500
811604133,4,1126.000000,0.144521,0.016640,watch,0.132753,3899.000000,0.620953,8285
811697958,2,4451.000000,0.002389,0.005597,low_cost_keep,0.132753,3899.000000,2.473277,5699
811700058,3,4822.000000,0.996119,0.925278,save_first,0.132753,3899.000000,1333.507410,260
811705233,3,4099.000000,0.001567,0.005561,low_cost_keep,0.132753,3899.000000,1.838848,6893
811713408,2,4897.000000,0.000477,0.005515,low_cost_keep,0.132753,3899.000000,3.101917,4658
811721133,4,2021.000000,0.088065,0.010810,accept_churn,0.132753,3899.000000,1.554102,7352
811762383,2,4908.000000,0.000634,0.005522,low_cost_keep,0.132753,3899.000000,3.129955,4620
811775883,2,4734.000000,0.000292,0.005507,low_cost_keep,0.132753,3899.000000,2.821105,5074
811793433,1,15071.000000,0.000240,0.005505,low_cost_keep,0.132753,3899.000000,19.888935,2574
811889808,3,7279.000000,0.003582,0.005648,low_cost_keep,0.132753,3899.000000,7.334347,3603
811898133,4,1334.000000,0.095857,0.011475,accept_churn,0.132753,3899.000000,-0.407830,8709
811907583,2,4240.000000,0.024400,0.006630,low_cost_keep,0.132753,3899.000000,3.433378,4277
811912608,2,5077.000000,0.000105,0.005499,low_cost_keep,0.132753,3899.000000,3.375671,4325
811915383,4,2530.000000,0.011560,0.006006,accept_churn,0.132753,3899.000000,-0.441301,8726
811942983,2,4836.000000,0.000998,0.005537,low_cost_keep,0.132753,3899.000000,3.033192,4749
811965558,1,9406.000000,0.060940,0.008780,low_cost_keep,0.132753,3899.000000,19.774506,2596
811970808,3,3491.000000,0.007292,0.005812,accept_churn,0.132753,3899.000000,1.086989,7907
811974483,3,5110.000000,0.000276,0.005506,low_cost_keep,0.132753,3899.000000,3.441231,4268
811980858,4,1501.000000,0.033525,0.007112,accept_churn,0.132753,3899.000000,-1.797428,9232
811989858,3,3501.000000,0.001470,0.005557,accept_churn,0.132753,3899.000000,0.836752,8126
812019933,4,1797.000000,0.080887,0.010231,accept_churn,0.132753,3899.000000,0.515742,8343
812089383,2,4426.000000,0.000136,0.005500,low_cost_keep,0.132753,3899.000000,2.303459,6031
812218908,4,2899.000000,0.966412,0.907732,watch,0.132753,3899.000000,784.454292,356
812222208,3,5228.000000,0.132565,0.015191,low_cost_keep,0.132753,3899.000000,18.825017,2764
812224983,2,8037.000000,0.000940,0.005535,low_cost_keep,0.132753,3899.000000,8.344436,3442
812230308,3,8444.000000,0.000940,0.005535,low_cost_keep,0.132753,3899.000000,9.020211,3348
812235108,3,4301.000000,0.079755,0.010143,low_cost_keep,0.132753,3899.000000,8.087462,3481
812247033,3,3281.000000,0.973475,0.912212,watch,0.132753,3899.000000,892.890121,309
812406183,3,2207.000000,0.976205,0.913891,watch,0.132753,3899.000000,600.086927,924
812408058,2,7845.000000,0.000463,0.005514,low_cost_keep,0.132753,3899.000000,7.977871,3496
812411058,4,2690.000000,0.992975,0.923577,watch,0.132753,3899.000000,740.326633,414
812420358,4,949.000000,0.901554,0.856182,watch,0.132753,3899.000000,238.754987,1646
812441358,3,2660.000000,0.011636,0.006010,accept_churn,0.132753,3899.000000,-0.204242,8648
812443458,3,7794.000000,0.007030,0.005800,low_cost_keep,0.132753,3899.000000,8.562316,3409
812446158,2,4869.000000,0.400705,0.109577,save_first,0.132753,3899.000000,155.059516,1850
812449758,4,2129.000000,0.997910,0.926231,watch,0.132753,3899.000000,586.584036,984
812453283,1,13692.000000,0.001278,0.005549,low_cost_keep,0.132753,3899.000000,17.793214,2932
812465958,2,4960.000000,0.000275,0.005506,low_cost_keep,0.132753,3899.000000,3.193376,4533
812488608,2,4908.000000,0.000729,0.005526,low_cost_keep,0.132753,3899.000000,3.135892,4610
812493033,2,5102.000000,0.037997,0.007361,low_cost_keep,0.132753,3899.000000,6.266565,3696
812501358,2,4864.000000,0.000520,0.005517,low_cost_keep,0.132753,3899.000000,3.049992,4728
812534958,2,8443.000000,0.002567,0.005604,low_cost_keep,0.132753,3899.000000,9.195300,3338
812597508,3,2153.000000,0.144972,0.016697,watch,0.132753,3899.000000,5.784655,3738
812618883,2,7774.000000,0.000320,0.005508,low_cost_keep,0.132753,3899.000000,7.846280,3513
812627208,4,1226.000000,0.006304,0.005768,accept_churn,0.132753,3899.000000,-2.878525,10024
812653383,3,4729.000000,0.000183,0.005502,low_cost_keep,0.132753,3899.000000,2.806269,5103
812671758,3,2458.000000,0.990258,0.922079,watch,0.132753,3899.000000,674.940879,623
812785158,3,4331.000000,0.036332,0.007267,low_cost_keep,0.132753,3899.000000,4.442325,3872
812788233,4,2205.000000,0.814683,0.752340,watch,0.132753,3899.000000,492.672850,1265
812794983,2,7932.000000,0.007086,0.005803,low_cost_keep,0.132753,3899.000000,8.808397,3376
812801958,4,2425.000000,0.435462,0.138730,watch,0.132753,3899.000000,95.925908,1948
812809083,3,2595.000000,0.604840,0.374240,watch,0.132753,3899.000000,286.345556,1557
812956983,3,3409.000000,0.006542,0.005779,accept_churn,0.132753,3899.000000,0.909740,8048
812973708,2,3247.000000,0.001457,0.005557,accept_churn,0.132753,3899.000000,0.412742,8408
812979408,2,2458.000000,0.989663,0.921747,watch,0.132753,3899.000000,674.696240,624
813053733,4,3029.000000,0.973223,0.912055,watch,0.132753,3899.000000,823.784794,326
813153108,1,14565.000000,0.002447,0.005599,low_cost_keep,0.132753,3899.000000,19.465716,2653
813182658,2,4408.000000,0.000189,0.005503,low_cost_keep,0.132753,3899.000000,2.276717,6070
813200058,4,1497.000000,0.201189,0.025574,watch,0.132753,3899.000000,6.485134,3683
813213558,3,3709.000000,0.007147,0.005806,accept_churn,0.132753,3899.000000,1.459869,7488
813230208,3,4686.000000,0.015422,0.006187,low_cost_keep,0.132753,3899.000000,3.698305,4073
813234108,2,3895.000000,0.000784,0.005528,accept_churn,0.132753,3899.000000,1.459409,7491
813240408,4,1208.000000,0.002267,0.005591,accept_churn,0.132753,3899.000000,-2.973653,10073
813247083,4,1357.000000,0.001268,0.005549,accept_churn,0.132753,3899.000000,-2.741169,9919
813261408,3,3446.000000,0.007149,0.005806,accept_churn,0.132753,3899.000000,1.001894,7974
813338733,2,4477.000000,0.000228,0.005504,low_cost_keep,0.132753,3899.000000,2.392849,5855
813380058,4,3593.000000,0.149866,0.017331,watch,0.132753,3899.000000,13.681114,3122
813427833,2,4812.000000,0.002870,0.005617,low_cost_keep,0.132753,3899.000000,3.109360,4650
813435108,2,4726.000000,0.003647,0.005651,low_cost_keep,0.132753,3899.000000,3.012270,4780
813449508,4,2485.000000,0.919848,0.872764,watch,0.132753,3899.000000,645.645200,734
813453408,4,1269.000000,0.019787,0.006399,accept_churn,0.132753,3899.000000,-2.563958,9801
813469458,4,2167.000000,0.472064,0.176186,watch,0.132753,3899.000000,109.538617,1924
813499458,4,2132.000000,0.986238,0.919812,watch,0.132753,3899.000000,583.311659,994
813573333,4,1354.000000,0.015802,0.006206,accept_churn,0.132753,3899.000000,-2.479291,9739
813752433,4,2449.000000,0.816876,0.755491,watch,0.132753,3899.000000,550.059048,1110
813755658,2,3598.000000,0.000367,0.005510,accept_churn,0.132753,3899.000000,0.947712,8020
813764283,1,15657.000000,0.000848,0.005531,low_cost_keep,0.132753,3899.000000,20.978058,2439
813804783,3,4399.000000,0.158182,0.018463,save_first,0.132753,3899.000000,19.365110,2671
813807258,3,4670.000000,0.002380,0.005596,low_cost_keep,0.132753,3899.000000,2.840442,5049
813810333,3,2703.000000,0.436401,0.139601,watch,0.132753,3899.000000,108.202542,1931
813814008,4,1272.000000,0.000996,0.005537,accept_churn,0.132753,3899.000000,-2.887092,10029
813890883,2,3811.000000,0.002201,0.005589,accept_churn,0.132753,3899.000000,1.389442,7592
813895458,3,4617.000000,0.002264,0.005591,low_cost_keep,0.132753,3899.000000,2.744522,5210
813901458,1,14954.000000,0.002558,0.005604,low_cost_keep,0.132753,3899.000000,20.140706,2537
813905508,3,3735.000000,0.000535,0.005517,accept_churn,0.132753,3899.000000,1.182197,7822
813915933,4,1393.000000,0.008600,0.005871,accept_churn,0.132753,3899.000000,-2.546556,9785
813952233,4,1413.000000,0.025374,0.006680,accept_churn,0.132753,3899.000000,-2.168379,9474
813961233,2,2465.000000,0.002480,0.005601,accept_churn,0.132753,3899.000000,-0.858320,8864
813964383,2,2568.000000,0.066469,0.009160,accept_churn,0.132753,3899.000000,2.057070,6480
813967983,2,4471.000000,0.001782,0.005571,low_cost_keep,0.132753,3899.000000,2.471850,5702
813971283,2,3623.000000,0.000947,0.005535,accept_churn,0.132753,3899.000000,1.015861,7962
813990483,4,1662.000000,0.003972,0.005665,accept_churn,0.132753,3899.000000,-2.175255,9477
814086333,4,1685.000000,0.019008,0.006361,accept_churn,0.132753,3899.000000,-1.784711,9223
814091058,4,2492.000000,0.919328,0.872316,watch,0.132753,3899.000000,647.143316,730
814092858,2,4372.000000,0.004904,0.005706,low_cost_keep,0.132753,3899.000000,2.484213,5677
814181433,3,4242.000000,0.029865,0.006915,low_cost_keep,0.132753,3899.000000,3.799629,4029
814191333,3,2153.000000,0.992900,0.923536,watch,0.132753,3899.000000,591.512193,952
814195758,2,4642.000000,0.000153,0.005501,low_cost_keep,0.132753,3899.000000,2.660876,5350
814219008,2,3953.000000,0.001679,0.005566,low_cost_keep,0.132753,3899.000000,1.600916,7296
814312308,4,1435.000000,0.012937,0.006070,accept_churn,0.132753,3899.000000,-2.386769,9648
814364808,4,2624.000000,0.407535,0.114846,watch,0.132753,3899.000000,85.406943,1972
814459833,3,3042.000000,0.597397,0.360840,watch,0.132753,3899.000000,324.302359,1512
814471983,4,1537.000000,0.023543,0.006586,accept_churn,0.132753,3899.000000,-1.962987,9325
814483608,4,1860.000000,0.986118,0.919743,watch,0.132753,3899.000000,508.216789,1227
814489683,2,2596.000000,0.017618,0.006293,accept_churn,0.132753,3899.000000,-0.099080,8613
814497483,4,1618.000000,0.037789,0.007349,accept_churn,0.132753,3899.000000,-1.432742,9047
814513008,4,1735.000000,0.385422,0.098551,watch,0.132753,3899.000000,46.295832,2084
814529508,3,4106.000000,0.000802,0.005529,low_cost_keep,0.132753,3899.000000,1.810278,6951
814571058,3,2545.000000,0.027851,0.006808,accept_churn,0.132753,3899.000000,0.198232,8498
814586958,3,4624.000000,0.000545,0.005518,low_cost_keep,0.132753,3899.000000,2.654246,5359
814590483,1,12777.000000,0.000556,0.005518,low_cost_keep,0.132753,3899.000000,16.151985,3060
814593858,4,1468.000000,0.002030,0.005581,accept_churn,0.132753,3899.000000,-2.542015,9781
814611633,2,4150.000000,0.001811,0.005572,low_cost_keep,0.132753,3899.000000,1.936974,6733
814752558,3,2513.000000,0.136875,0.015698,watch,0.132753,3899.000000,6.834799,3659
814760358,2,7766.000000,0.015195,0.006177,low_cost_keep,0.132753,3899.000000,9.390343,3316
814765533,3,2971.000000,0.531923,0.253733,watch,0.132753,3899.000000,221.152162,1696
814776033,2,2650.000000,0.005164,0.005718,accept_churn,0.132753,3899.000000,-0.454497,8733
814785108,3,4473.000000,0.000844,0.005531,low_cost_keep,0.132753,3899.000000,2.421403,5803
814829583,2,4822.000000,0.003052,0.005625,low_cost_keep,0.132753,3899.000000,3.137650,4606
814833408,4,1741.000000,0.551138,0.282928,watch,0.132753,3899.000000,142.773117,1864
814840833,4,2393.000000,0.949289,0.896008,watch,0.132753,3899.000000,638.243818,762
814845933,3,3628.000000,0.003720,0.005654,accept_churn,0.132753,3899.000000,1.154202,7847
814852533,4,1482.000000,0.037609,0.007339,accept_churn,0.132753,3899.000000,-1.737084,9195
814987983,2,4835.000000,0.000891,0.005532,low_cost_keep,0.132753,3899.000000,3.024889,4758
814989933,2,5575.000000,0.012731,0.006061,low_cost_keep,0.132753,3899.000000,5.136363,3792
814995933,4,1724.000000,0.161959,0.019000,watch,0.132753,3899.000000,4.826933,3814
815001108,3,3598.000000,0.004507,0.005689,accept_churn,0.132753,3899.000000,1.140417,7856
815015283,2,4025.000000,0.008456,0.005864,low_cost_keep,0.132753,3899.000000,2.081238,6441
815062383,4,1914.000000,0.955332,0.900288,watch,0.132753,3899.000000,511.945556,1216
815072283,3,5110.000000,0.001329,0.005551,low_cost_keep,0.132753,3899.000000,3.509996,4203
815078433,1,13363.000000,0.001105,0.005542,low_cost_keep,0.132753,3899.000000,17.215832,2984
815085708,3,1861.000000,0.999342,0.926986,watch,0.132753,3899.000000,512.536296,1214
815088483,2,3864.000000,0.000731,0.005526,accept_churn,0.132753,3899.000000,1.405363,7569
815091333,2,4705.000000,0.000118,0.005500,low_cost_keep,0.132753,3899.000000,2.762765,5173
815104608,2,2947.000000,0.000827,0.005530,accept_churn,0.132753,3899.000000,-0.111109,8619
815230458,1,14181.000000,0.000314,0.005508,low_cost_keep,0.132753,3899.000000,18.432602,2829
815240358,2,3357.000000,0.003899,0.005662,accept_churn,0.132753,3899.000000,0.702387,8223
815253708,2,4144.000000,0.000579,0.005519,low_cost_keep,0.132753,3899.000000,1.861501,6856
815288583,4,2501.000000,0.042986,0.007649,accept_churn,0.132753,3899.000000,0.738790,8200
815299833,2,2334.000000,0.006148,0.005761,accept_churn,0.132753,3899.000000,-0.966103,8899
815308683,3,3101.000000,0.141138,0.016217,watch,0.132753,3899.000000,10.086285,3248
815315058,4,2520.000000,0.986377,0.919892,watch,0.132753,3899.000000,690.437990,544
815320383,4,2690.000000,0.898280,0.853031,watch,0.132753,3899.000000,683.396132,578
815324433,3,4200.000000,0.001831,0.005573,low_cost_keep,0.132753,3899.000000,2.021632,6567
815353083,4,1853.000000,0.984573,0.918856,watch,0.132753,3899.000000,505.791981,1232
815472108,4,1300.000000,0.077423,0.009963,accept_churn,0.132753,3899.000000,-1.114330,8934
815484783,3,1797.000000,0.013850,0.006113,accept_churn,0.132753,3899.000000,-1.704461,9173
815498733,2,7643.000000,0.016419,0.006235,low_cost_keep,0.132753,3899.000000,9.296487,3326
815500983,4,1860.000000,0.000218,0.005504,accept_churn,0.132753,3899.000000,-1.928815,9312
815504583,4,2275.000000,0.990708,0.922329,watch,0.132753,3899.000000,624.489368,828
815510883,2,2576.000000,0.013689,0.006105,accept_churn,0.132753,3899.000000,-0.281687,8667
815515158,2,4240.000000,0.000540,0.005518,low_cost_keep,0.132753,3899.000000,2.018326,6573
815520333,1,13513.000000,0.000205,0.005503,low_cost_keep,0.132753,3899.000000,17.310005,2975
815525508,2,3894.000000,0.070023,0.009414,accept_churn,0.132753,3899.000000,5.996897,3712
815539233,4,1201.000000,0.999353,0.926992,watch,0.132753,3899.000000,328.995090,1503
815582358,2,8852.000000,0.000448,0.005514,low_cost_keep,0.132753,3899.000000,9.642111,3293
815589558,3,4097.000000,0.000568,0.005519,low_cost_keep,0.132753,3899.000000,1.783125,7006
815596608,2,4615.000000,0.001709,0.005567,low_cost_keep,0.132753,3899.000000,2.708181,5277
815598858,2,4035.000000,0.000207,0.005503,low_cost_keep,0.132753,3899.000000,1.661932,7208
815613033,1,14276.000000,0.005132,0.005716,low_cost_keep,0.132753,3899.000000,19.481379,2652
815727183,2,2683.000000,0.007095,0.005803,accept_churn,0.132753,3899.000000,-0.328953,8680
815756058,2,4752.000000,0.000773,0.005527,low_cost_keep,0.132753,3899.000000,2.879993,4974
815761908,3,3722.000000,0.000822,0.005530,accept_churn,0.132753,3899.000000,1.174328,7828
815767983,3,4869.000000,0.024266,0.006623,low_cost_keep,0.132753,3899.000000,4.674511,3832
815772333,3,4059.000000,0.001246,0.005548,low_cost_keep,0.132753,3899.000000,1.755368,7066
815789883,3,4728.000000,0.000398,0.005512,low_cost_keep,0.132753,3899.000000,2.817579,5081
815812683,3,5072.000000,0.000932,0.005534,low_cost_keep,0.132753,3899.000000,3.420928,4289
815826708,1,14437.000000,0.004983,0.005710,low_cost_keep,0.132753,3899.000000,19.729001,2605
815830083,2,4253.000000,0.000259,0.005506,low_cost_keep,0.132753,3899.000000,2.024671,6558
815838633,4,1889.000000,0.268659,0.042381,watch,0.132753,3899.000000,19.017448,2725
815840283,1,16059.000000,0.001124,0.005542,low_cost_keep,0.132753,3899.000000,21.701801,2359
815845758,4,1354.000000,0.078918,0.010078,accept_churn,0.132753,3899.000000,-0.906276,8884
815851233,4,1726.000000,0.858742,0.810361,watch,0.132753,3899.000000,414.604955,1405
815860008,2,5109.000000,0.000798,0.005529,low_cost_keep,0.132753,3899.000000,3.473610,4238
815908908,3,2613.000000,0.878333,0.832589,watch,0.132753,3899.000000,647.666588,729
816013383,3,1712.000000,0.884726,0.839377,watch,0.132753,3899.000000,426.104063,1388
816033783,4,2099.000000,0.900005,0.854699,watch,0.132753,3899.000000,533.203737,1159
816073983,2,7957.000000,0.002861,0.005617,low_cost_keep,0.132753,3899.000000,8.408499,3434
816078708,3,4014.000000,0.009990,0.005934,low_cost_keep,0.132753,3899.000000,2.145766,6324
816082233,4,1311.000000,0.000414,0.005512,accept_churn,0.132753,3899.000000,-2.832052,9991
816084333,2,3260.000000,0.003607,0.005649,accept_churn,0.132753,3899.000000,0.525153,8338
816086508,3,4624.000000,0.046842,0.007879,low_cost_keep,0.132753,3899.000000,5.929285,3719
816089433,4,1545.000000,0.002801,0.005615,accept_churn,0.132753,3899.000000,-2.397677,9657
816091608,2,4424.000000,0.003822,0.005659,low_cost_keep,0.132753,3899.000000,2.510351,5633
816094233,4,1692.000000,0.027353,0.006782,accept_churn,0.132753,3899.000000,-1.557260,9103
